timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550385.535,-2.441,28.320,35.645,9.277,69.336
1586550385.539,-44.434,27.344,34.180,-5.371,43.945
1586550385.543,40.039,27.344,31.738,29.785,10.742
1586550385.547,122.559,29.297,32.715,59.570,5.371
1586550385.551,38.574,33.691,33.691,28.809,41.016
1586550385.555,-33.691,34.180,34.668,0.977,63.965
1586550385.558,21.973,34.180,34.668,19.043,8.789
1586550385.562,117.676,36.133,33.203,63.965,-17.578
1586550385.566,64.941,35.156,36.133,49.316,-18.555
1586550385.570,-38.574,32.715,37.598,-5.859,-15.137
1586550385.574,-4.395,31.250,35.645,0.488,28.809
1586550385.578,99.121,29.297,32.715,51.758,25.879
1586550385.582,104.492,30.762,33.691,62.012,32.715
1586550385.586,-5.859,33.203,33.691,12.207,5.371
1586550385.590,-22.949,37.598,30.762,-8.789,-54.688
1586550385.594,60.547,37.109,33.203,28.320,17.578
1586550385.598,114.258,34.668,35.156,55.664,3.418
1586550385.601,16.113,38.086,32.227,9.277,-12.695
1586550385.605,-26.367,38.574,33.691,-11.719,14.648
1586550385.609,42.969,36.621,35.156,23.438,-15.137
1586550385.613,117.676,36.621,34.180,55.176,3.418
1586550385.617,40.039,37.598,34.180,20.020,35.645
1586550385.621,-50.781,36.621,32.715,-17.090,14.160
1586550385.625,-5.371,34.668,34.180,6.836,-39.551
1586550385.629,100.098,33.691,35.156,47.363,23.926
1586550385.633,71.777,37.109,31.738,40.039,96.191
1586550385.637,-37.598,35.156,35.645,0.977,57.617
1586550385.640,-24.414,31.250,37.109,2.441,63.477
1586550385.644,81.543,34.180,34.180,45.410,60.547
1586550385.648,107.910,36.621,38.086,55.664,48.828
1586550385.652,-8.301,37.109,38.574,8.301,90.332
1586550385.656,-38.574,34.180,36.621,-1.465,43.945
1586550385.660,50.293,34.668,36.621,36.621,5.371
1586550385.664,109.863,37.109,35.156,66.406,22.461
1586550385.668,11.230,33.203,36.621,32.715,22.949
1586550385.672,-45.410,32.715,37.109,-3.906,24.902
1586550385.676,29.297,35.156,35.156,16.113,29.297
1586550385.680,128.906,36.621,32.715,55.664,63.477
1586550385.683,57.617,35.156,32.715,35.156,70.312
1586550385.687,-53.711,32.715,35.156,-5.371,41.992
1586550385.691,-17.578,36.133,37.109,0.000,27.832
1586550385.695,90.820,33.691,39.062,45.898,13.184
1586550385.699,76.660,32.227,37.598,50.781,64.453
1586550385.703,-32.715,32.715,34.180,3.906,56.152
1586550385.707,-26.855,31.250,33.203,-9.277,-8.301
1586550385.711,66.406,30.273,32.715,35.156,35.156
1586550385.715,97.168,27.832,32.715,55.664,33.691
1586550385.719,-15.137,27.832,34.668,15.137,-34.668
