TP9,AF7,AF8,TP10,Right AUX,Color
117.188,30.762,33.203,63.477,41.992,4
-60.547,33.691,32.715,-20.508,-32.715,4
35.645,30.762,35.645,32.227,23.926,4
77.148,31.738,34.18,42.48,63.477,4
78.613,27.344,35.156,48.34,31.738,4
129.883,29.297,35.645,68.359,-39.551,4
-10.742,27.832,35.645,8.301,15.137,4
-30.273,29.785,35.645,12.695,-0.977,4
140.625,28.32,33.691,56.152,36.621,4
9.277,21.973,34.18,16.602,4.395,4
129.395,35.645,29.297,59.57,9.277,4
102.539,31.738,33.203,54.199,65.918,4
142.09,23.926,33.203,73.242,38.086,4
-56.641,28.809,38.086,-7.812,30.273,4
-20.02,27.832,37.109,0,-22.461,4
94.727,27.832,33.203,39.062,23.438,4
94.727,28.32,33.691,53.711,-16.113,4
127.93,28.809,36.621,66.406,43.457,4
46.875,22.461,31.738,26.855,25.391,4
125.977,24.902,31.25,58.105,14.16,4
-62.012,19.043,33.203,-16.602,7.324,4
17.578,21.973,31.25,7.324,60.059,4
123.047,19.531,30.273,54.688,85.449,4
-47.852,21.484,29.785,-19.043,9.277,4
-60.059,26.855,36.133,-1.465,-23.926,4
134.766,22.461,35.645,68.359,42.969,4
93.75,27.832,33.691,52.734,0,4
71.777,22.949,37.109,35.645,-9.277,4
2.93,26.855,34.18,10.254,81.055,4
53.711,33.691,36.133,32.227,41.016,4
114.258,37.109,38.086,62.988,-25.391,4
32.715,38.086,38.574,28.32,44.922,4
107.91,41.504,33.203,57.129,-22.949,4
93.262,45.41,33.691,55.664,58.594,4
131.836,39.062,31.738,65.43,31.25,4
134.766,39.062,36.133,74.219,-15.137,4
118.652,35.645,41.016,66.406,52.246,4
-25.391,35.645,40.039,8.789,18.066,4
10.254,35.156,36.133,16.602,34.18,4
-0.977,39.062,33.203,7.812,39.062,4
26.855,40.039,32.227,15.625,45.898,4
119.141,34.668,34.18,60.059,46.875,4
100.586,36.621,31.738,50.781,-12.695,4
125,35.645,34.18,66.895,104.492,4
-47.852,34.18,38.086,-11.23,20.02,4
25.391,35.156,36.133,6.348,-6.836,4
126.465,37.109,36.621,69.336,23.926,4
-40.039,35.156,41.504,-9.277,42.48,4
108.887,35.156,38.574,61.523,99.121,4
109.375,33.203,38.574,63.477,3.418,4
51.758,33.203,37.598,29.297,13.184,4
81.055,30.273,42.48,49.805,77.637,4
0.488,33.203,36.133,11.23,48.34,4
87.402,37.598,36.133,51.27,52.734,4
-1.953,35.645,33.203,2.441,41.016,4
-30.273,38.574,32.227,-0.488,48.828,4
46.387,38.574,35.645,34.18,61.523,4
82.52,34.668,34.18,44.434,39.062,4
118.652,31.738,34.668,56.641,8.789,4
-55.176,35.156,32.715,-14.16,-30.273,4
-41.992,30.273,32.715,-7.812,3.418,4
63.477,25.391,34.668,34.668,31.25,4
30.762,32.715,36.621,26.367,-11.719,4
-58.105,36.133,38.086,-10.742,28.32,4
91.797,37.598,31.25,35.645,48.34,4
109.863,35.156,32.715,54.688,76.172,4
-16.113,34.668,35.645,7.812,33.691,4
-51.27,28.809,36.621,-7.812,8.789,4
121.094,32.715,39.062,74.707,39.062,4
-35.645,27.832,38.574,1.953,37.109,4
-45.898,31.25,37.109,-10.742,14.648,4
109.863,32.715,37.109,64.941,37.109,4
-38.574,29.785,35.645,-3.906,31.738,4
26.855,31.738,37.109,37.598,-30.762,4
-72.754,30.762,38.574,-10.254,-77.637,4
-49.316,36.133,35.156,-14.16,27.832,4
-27.832,35.645,39.062,-4.883,15.625,4
11.719,32.227,34.18,19.043,34.668,4
89.355,26.855,33.691,43.457,23.926,4
115.234,34.18,36.621,44.922,69.336,4
-21.973,28.809,41.992,13.184,24.902,4
-54.688,30.762,39.551,-0.488,30.273,4
46.387,31.25,41.016,31.738,41.016,4
119.141,33.203,38.086,61.035,-16.602,4
-19.531,34.18,38.086,-4.395,45.898,4
-9.277,34.668,36.133,3.418,72.754,4
-43.457,31.738,33.691,-8.789,-44.434,4
59.082,33.691,33.203,38.574,0.977,4
134.277,34.668,34.18,67.383,20.508,4
-64.453,28.32,37.109,-18.066,54.688,4
67.383,33.203,34.668,38.574,24.902,4
-34.668,34.668,37.109,-5.859,-34.668,4
38.086,25.391,35.156,29.785,50.781,4
-60.059,26.367,34.668,-18.066,-22.461,4
118.652,26.367,32.227,62.5,-2.93,4
82.52,25.879,34.668,55.176,48.34,4
104.98,30.273,38.574,55.664,-6.836,4
-45.898,39.062,37.598,-17.578,-27.832,4
104.492,37.598,38.574,61.035,98.145,4
-41.504,30.273,35.645,-18.066,-62.5,4
55.664,34.18,33.203,21.973,-40.039,4
77.148,35.156,41.016,48.828,63.477,4
-50.293,33.691,37.598,-8.789,32.227,4
151.367,34.18,40.039,64.941,17.578,4
-47.852,27.344,45.898,-6.348,-3.906,4
40.039,32.715,41.016,36.133,116.699,4
112.305,31.25,42.969,64.941,47.852,4
15.137,29.785,40.039,15.137,-57.617,4
48.34,27.832,38.574,26.367,-1.465,4
75.195,31.738,37.598,39.062,15.625,4
108.887,35.156,30.762,59.57,31.25,4
-65.918,29.297,35.645,-4.395,31.25,4
35.156,31.25,36.133,26.367,17.09,4
14.648,26.855,38.086,34.18,47.363,4
-73.242,29.785,36.133,3.906,67.871,4
-16.602,28.32,37.598,10.742,30.762,4
86.426,31.25,33.203,45.41,31.25,4
23.926,28.32,36.621,16.113,18.066,4
123.535,29.297,35.645,63.477,62.988,4
108.398,28.32,33.691,48.34,-6.348,4
-26.855,29.297,35.645,9.277,20.02,4
36.621,28.32,41.016,32.227,90.332,4
20.02,29.785,39.062,22.461,8.301,4
91.797,24.414,34.668,36.621,6.348,4
104.98,24.902,35.645,55.176,66.895,4
-41.504,24.902,35.645,-7.812,39.551,4
124.512,25.879,31.25,55.176,24.902,4
6.348,35.645,37.109,27.832,54.199,4
-38.574,23.438,35.645,-5.859,-27.344,4
119.141,27.344,37.109,57.617,34.668,4
-36.621,29.785,34.668,2.441,66.895,4
-53.223,28.809,35.645,-12.207,-16.113,4
-54.688,38.574,31.25,-19.043,-15.137,4
19.531,28.809,34.18,16.113,33.203,4
-48.828,28.809,35.645,1.465,96.68,4
-52.246,31.738,33.203,-24.414,33.203,4
74.707,31.738,39.551,47.363,47.852,4
-47.852,33.691,40.527,-6.348,34.668,4
113.281,34.668,38.086,71.777,84.961,4
-57.129,37.109,36.133,-13.672,-52.246,4
130.371,34.668,35.645,60.059,-2.93,4
9.277,33.203,35.645,4.395,-33.203,4
120.605,31.738,39.062,57.617,5.371,4
74.219,34.668,41.992,39.062,-15.137,4
-50.293,27.832,39.551,-1.953,54.688,4
71.777,30.273,37.598,41.992,81.055,4
-51.758,31.738,36.133,-1.465,-9.766,4
35.156,31.25,38.574,26.855,1.465,4
-48.828,32.227,34.668,-2.441,39.551,4
69.336,34.668,34.18,41.504,31.738,4
11.719,34.18,34.18,5.371,-42.969,4
117.188,32.227,42.969,72.266,93.262,4
3.418,31.738,33.203,9.277,34.18,4
143.066,20.02,38.574,99.609,35.156,4
19.531,19.531,35.645,23.926,10.742,4
-28.809,21.973,33.203,7.812,-43.457,4
82.031,23.926,31.25,46.875,4.883,4
103.516,29.785,26.855,52.246,20.508,4
-28.32,32.715,33.203,11.23,45.898,4
-62.012,20.02,33.203,7.324,-19.531,4
96.68,15.137,46.387,69.336,0.488,4
-53.711,32.227,42.969,-11.23,46.875,4
-57.617,38.574,47.363,-20.996,29.785,4
-133.789,49.316,69.824,-82.031,-2.93,4
-76.66,35.645,70.312,-78.613,2.93,4
-134.766,44.922,87.891,-124.023,41.504,4
-73.73,43.457,54.688,-46.875,-20.996,4
136.23,40.527,20.996,86.426,47.852,4
102.539,36.621,12.207,92.773,23.438,4
194.824,18.555,1.465,150.391,12.695,4
56.641,11.719,10.254,85.449,20.02,4
172.852,11.719,6.836,135.742,39.062,4
85.449,15.625,9.766,86.426,-30.762,4
53.223,22.461,20.508,68.359,83.008,4
-19.531,27.832,26.367,15.625,6.348,4
145.508,32.227,31.25,75.195,58.105,4
-28.32,36.621,33.691,5.371,-16.602,4
106.934,24.902,36.133,75.195,15.137,4
99.609,12.695,56.641,62.5,33.691,4
116.211,16.602,44.922,63.965,23.926,4
-54.199,20.02,42.48,-3.418,11.719,4
-25.391,22.949,41.992,0.977,58.105,4
-49.316,20.508,41.504,-11.23,20.996,4
57.129,19.531,40.527,28.809,-2.93,4
-18.555,21.484,38.086,8.789,14.16,4
106.934,26.855,37.598,50.781,97.656,4
-44.434,45.898,10.742,-21.484,49.316,4
20.02,37.109,30.273,20.508,35.645,4
-38.086,29.297,37.109,3.418,-26.855,4
110.84,42.969,24.414,46.387,41.016,4
-21.484,41.992,24.902,-14.648,-14.16,4
22.949,43.945,25.879,14.648,-18.555,4
-47.363,41.504,26.855,-8.301,17.578,4
39.062,42.48,33.691,37.598,47.363,4
-53.711,37.109,35.156,-4.883,35.156,4
119.141,33.203,34.668,65.918,21.484,4
130.859,31.738,33.203,63.965,79.59,4
31.25,32.715,34.668,36.133,36.621,4
90.332,27.832,34.668,51.758,43.945,4
-49.316,36.133,37.598,-5.371,125,4
-19.531,29.297,35.156,7.324,-20.996,4
4.395,24.902,35.645,19.043,1.465,4
-58.594,31.738,33.691,-12.207,-67.383,4
101.562,32.715,31.738,41.504,23.926,4
47.852,30.273,36.133,38.574,54.688,4
105.469,29.785,34.18,49.316,21.973,4
-40.039,29.785,41.016,-9.277,6.836,4
-35.156,28.809,37.598,-13.672,5.371,4
50.781,28.809,41.016,34.668,66.406,4
134.277,29.297,36.621,68.359,49.316,4
-30.762,26.855,37.598,-8.301,36.133,4
-68.359,31.25,32.227,-4.883,5.371,4
75.684,36.621,33.691,48.34,-29.785,4
-46.875,33.203,35.645,-10.742,-13.672,4
1.953,33.691,36.621,18.066,54.688,4
-59.57,30.762,42.48,-13.184,23.926,4
53.711,29.297,40.527,24.902,50.293,4
-67.383,30.762,38.086,-14.16,6.348,4
43.457,30.273,37.598,31.738,34.668,4
63.477,29.785,38.086,26.855,35.156,4
29.785,30.273,36.621,35.156,-21.973,4
117.188,30.762,40.527,59.57,-56.152,4
107.91,26.367,41.016,67.383,66.406,4
45.898,30.762,39.062,27.344,50.293,4
-43.945,31.738,41.504,0.488,33.203,4
-10.742,31.25,40.527,1.953,2.441,4
66.406,32.715,41.504,36.621,8.789,4
-50.293,38.086,36.621,-1.465,-22.949,4
101.074,38.086,35.645,54.688,78.125,4
-48.828,34.18,36.133,-6.836,23.926,4
-36.621,30.762,36.133,-1.953,36.133,4
83.008,33.203,35.645,45.41,20.996,4
-68.359,28.809,35.645,-11.719,-13.672,4
107.422,25.391,38.574,71.289,28.809,4
-52.246,29.785,36.621,-9.277,40.527,4
-17.09,27.832,28.809,-1.953,4.883,4
2.441,35.156,37.598,10.742,0.488,4
37.109,34.18,38.086,25.879,15.625,4
44.434,37.109,36.621,38.086,103.027,4
118.164,34.668,32.715,60.547,78.125,4
55.176,31.738,36.621,32.715,61.523,4
-35.156,36.133,37.109,13.672,34.18,4
4.395,38.086,36.133,38.086,70.312,4
69.336,35.645,32.715,39.062,43.457,4
-54.688,35.156,35.156,-17.578,50.781,4
-21.973,35.156,32.227,-4.883,49.805,4
83.496,30.273,37.109,62.5,20.02,4
-1.953,30.762,38.086,19.531,43.945,4
-61.523,31.25,37.598,-3.418,12.695,4
27.832,30.273,33.203,30.762,17.578,4
137.695,26.855,33.203,72.266,66.895,4
-6.348,30.762,37.598,22.461,-12.207,4
-43.457,31.738,40.527,-7.324,-12.207,4
103.027,27.832,33.691,61.035,39.551,4
103.027,35.645,35.156,46.387,64.941,4
-6.348,32.227,38.574,6.348,-37.109,4
17.09,32.715,37.109,17.09,5.371,4
55.664,32.227,37.109,40.527,-6.348,4
-47.363,33.203,38.086,-4.395,19.043,4
90.82,36.133,36.621,45.41,41.504,4
-40.527,34.668,40.039,-6.836,36.133,4
-68.848,29.297,34.668,-13.184,16.602,4
17.09,32.227,39.062,27.832,8.301,4
-9.277,28.809,32.227,6.348,68.848,4
104.98,33.691,30.273,50.781,59.57,4
33.691,33.691,37.109,34.18,72.266,4
-34.18,28.809,38.086,-2.93,2.441,4
-14.648,30.273,40.527,4.395,58.105,4
-11.23,25.879,39.062,8.301,-27.344,4
9.766,27.832,37.598,17.09,25.879,4
-54.688,28.809,39.062,-3.418,-16.602,4
117.676,33.203,34.668,58.105,49.805,4
-5.371,33.691,40.039,18.555,-8.301,4
-14.16,27.832,38.574,-3.418,10.742,4
81.543,29.297,38.086,40.039,0.488,4
11.23,32.227,40.039,14.648,8.301,4
-17.09,31.25,43.945,0,-7.812,4
-24.414,29.785,33.203,-12.695,-26.855,4
-35.156,30.273,30.762,-1.953,3.418,4
57.129,32.715,31.738,28.32,83.984,4
-46.387,34.18,37.109,-2.441,5.859,4
-65.43,30.762,36.621,-13.672,-20.996,4
23.926,26.855,38.574,32.715,36.133,4
3.906,28.32,38.574,4.883,11.719,4
36.133,31.738,33.203,21.484,20.508,4
-20.508,30.762,38.574,14.16,2.93,4
-58.594,30.762,38.574,-4.883,23.438,4
40.039,32.715,37.598,23.926,67.383,4
-59.57,34.18,37.109,-21.484,6.836,4
52.734,31.25,35.645,29.297,-24.414,4
-38.086,36.621,36.621,-7.324,-2.441,4
5.371,31.25,37.109,8.301,-26.367,4
125.977,28.809,39.551,67.871,32.227,4
69.336,30.762,39.062,41.992,96.191,4
42.48,25.879,37.598,31.25,76.172,4
73.73,30.762,40.039,47.852,87.402,4
127.441,36.133,35.645,62.988,92.773,4
-41.992,34.668,36.621,-3.418,59.57,4
-5.371,33.691,35.645,14.16,36.621,4
-44.434,34.18,40.527,0,36.621,4
136.719,33.203,40.039,73.242,-7.324,4
65.43,30.762,43.457,42.48,34.18,4
-55.664,29.785,42.48,0.977,-18.066,4
-33.203,28.32,43.945,13.184,-2.441,4
129.883,35.156,42.969,71.289,39.551,4
-45.898,35.156,41.504,-8.301,-8.789,4
121.094,36.133,40.527,56.152,24.902,4
-53.223,36.621,40.039,-11.23,46.387,4
126.465,31.25,38.086,69.336,59.57,4
40.039,32.227,39.062,33.203,-33.691,4
-2.93,26.855,37.109,14.648,-14.16,4
-38.086,31.738,40.527,6.836,58.594,4
111.328,30.273,36.133,69.824,54.199,4
113.77,37.598,36.133,56.641,-19.043,4
-7.812,32.227,39.062,21.484,56.641,4
-4.883,32.715,39.551,-1.953,83.496,4
80.078,34.668,39.062,42.48,34.668,4
-61.523,29.785,41.504,-2.441,-9.277,4
-16.113,25.879,39.551,5.371,20.508,4
103.516,25.879,36.133,53.711,5.859,4
88.867,32.715,37.109,50.781,8.301,4
-49.316,35.156,36.133,-8.301,-4.395,4
-18.555,34.18,35.156,-1.465,26.367,4
-33.203,28.32,36.621,3.418,-3.906,4
20.996,31.25,37.109,10.742,18.555,4
129.883,30.762,38.574,59.57,67.871,4
-38.086,27.344,37.109,0.488,9.766,4
89.844,30.273,39.062,70.801,26.855,4
34.18,33.203,37.598,22.949,-42.48,4
122.559,32.227,37.109,63.965,15.137,4
110.84,33.691,32.227,49.316,-32.227,4
-63.477,26.855,32.715,-15.137,48.34,4
124.023,28.809,31.25,57.617,14.648,4
126.953,34.668,35.156,59.082,10.254,4
92.773,27.344,41.504,62.012,57.617,4
-34.18,30.273,41.016,6.348,47.363,4
132.812,30.762,41.016,60.059,62.5,4
127.93,32.227,35.645,46.875,79.59,4
121.094,32.715,37.109,58.594,27.344,4
71.777,32.227,37.598,47.852,20.996,4
-47.852,32.715,38.086,-11.719,22.461,4
65.43,28.32,33.691,34.18,44.434,4
111.816,26.855,33.203,56.641,10.742,4
59.57,29.297,36.133,34.18,11.23,4
71.289,30.762,35.156,34.668,49.805,4
-51.758,34.18,35.156,-23.438,24.902,4
128.906,31.738,35.645,51.758,-9.277,4
134.277,31.25,37.109,59.57,7.812,4
109.863,34.18,29.297,50.781,36.133,4
42.48,40.527,35.156,23.438,-10.254,4
129.883,33.203,36.621,61.523,32.227,4
-52.734,33.691,43.457,-11.23,-7.812,4
-2.441,34.18,39.551,2.441,-38.574,4
118.164,32.227,38.086,48.34,-20.02,4
-15.137,33.691,46.387,10.254,46.387,4
117.188,28.809,41.016,58.594,19.043,4
-19.043,28.32,34.18,8.301,28.32,4
125.977,27.344,37.109,56.152,32.715,4
23.438,34.18,35.645,24.902,-6.348,4
141.602,33.691,37.598,61.035,-19.531,4
105.957,33.203,41.504,57.129,62.5,4
-37.109,29.297,35.156,-10.742,51.27,4
-48.34,27.832,34.668,-8.789,-0.488,4
-43.945,32.227,38.574,-2.441,25.879,4
89.355,33.203,41.016,62.988,-6.836,4
-36.621,29.297,34.18,-9.277,36.621,4
136.23,35.645,38.574,80.566,70.801,4
-37.109,35.645,39.551,15.137,26.367,4
118.652,32.227,37.598,63.477,12.695,4
129.395,33.691,35.645,61.035,1.953,4
88.379,32.715,36.133,36.621,45.898,4
28.809,27.832,37.109,36.133,-2.441,4
33.203,32.715,35.156,39.551,-18.066,4
45.41,31.738,28.32,36.621,41.504,4
110.352,33.203,39.062,64.453,-4.883,4
25.879,25.879,35.156,22.949,-2.93,4
115.234,35.645,33.203,55.176,3.906,4
112.793,33.203,30.762,53.223,29.785,4
131.348,30.762,34.18,53.711,13.184,4
-7.324,29.785,36.133,4.395,5.859,4
-52.246,27.832,42.48,4.883,-8.301,4
60.547,30.762,40.527,52.734,-5.859,4
-35.645,29.785,41.504,17.578,9.277,4
51.27,33.203,36.133,40.039,37.109,4
-46.387,27.832,29.297,-23.438,-27.832,4
122.07,24.902,40.527,59.082,1.953,4
74.219,27.832,37.109,47.852,14.648,4
114.746,33.203,35.645,57.617,0,4
-58.594,31.25,31.25,-2.93,72.754,4
128.906,33.691,36.621,62.012,37.109,4
0,29.785,44.922,23.926,7.324,4
-72.266,34.668,46.387,-13.184,40.527,4
42.48,31.738,39.062,33.691,35.156,4
71.777,31.25,41.504,37.109,6.836,4
-33.203,41.504,41.992,-19.531,41.504,4
65.43,34.668,35.645,44.922,68.848,4
-43.945,29.785,36.621,-7.324,62.988,4
-42.48,31.738,29.785,1.465,23.926,4
100.098,31.738,31.738,56.641,52.734,4
-15.625,28.809,38.086,18.555,-22.461,4
23.438,35.156,45.41,34.668,32.227,4
119.141,32.715,42.969,67.383,-19.043,4
-50.781,33.203,50.293,3.906,14.648,4
-46.387,34.668,55.664,3.906,35.645,4
109.375,27.344,49.805,62.5,5.371,4
114.258,30.762,35.156,58.105,61.523,4
-40.039,34.668,43.945,-0.488,-4.395,4
123.047,34.18,46.875,61.035,26.367,4
-12.207,31.738,46.875,-3.418,24.414,4
-6.836,32.227,37.598,6.836,-22.949,4
-12.207,31.738,40.527,7.812,29.297,4
-47.852,32.715,37.598,-0.977,40.039,4
63.477,36.133,36.133,52.246,65.43,4
141.602,34.18,38.574,77.148,80.078,4
107.91,29.297,41.504,59.57,-0.488,4
-14.16,29.785,42.48,9.766,82.52,4
27.832,33.203,36.621,24.902,70.312,4
43.457,28.32,39.062,42.48,55.176,4
-62.5,28.32,39.062,-1.953,2.441,4
102.539,32.715,34.668,50.781,52.734,4
-13.672,31.25,44.434,2.441,-18.555,4
80.078,28.809,42.48,42.48,73.242,4
-46.875,28.32,41.504,-7.812,76.172,4
40.527,28.809,41.992,26.855,62.5,4
11.23,30.762,37.598,20.02,80.566,4
-36.621,32.715,43.945,-14.648,-40.527,4
46.387,32.715,44.922,35.156,54.199,4
-45.898,28.809,41.016,-3.418,-25.879,4
-55.664,25.879,40.527,0,23.438,4
20.02,31.25,52.246,27.832,4.395,4
-56.152,27.344,38.086,-6.836,-55.176,4
50.781,31.25,39.062,34.18,79.59,4
-54.688,29.785,33.203,1.465,42.48,4
-29.785,33.203,41.016,0.488,20.996,4
-72.754,29.785,37.109,-12.695,-47.852,4
2.93,28.32,39.062,17.09,-52.246,4
-49.805,27.832,33.203,-1.953,-34.18,4
-35.645,24.902,33.691,-21.484,27.832,4
47.852,29.297,34.668,23.438,6.836,4
142.578,26.855,35.156,67.871,-4.395,4
-36.621,31.738,43.457,11.719,30.273,4
112.305,29.785,32.227,65.43,68.848,4
71.289,31.25,33.203,33.691,26.367,4
119.629,30.273,37.109,57.129,55.176,4
-44.922,36.621,40.527,-3.418,22.949,4
52.246,34.668,39.062,31.25,57.617,4
109.863,33.691,40.039,59.57,19.043,4
-27.344,30.762,32.227,-5.859,-12.695,4
117.676,28.809,36.133,64.941,-25.391,4
-24.902,35.156,36.133,10.742,33.691,4
113.77,32.227,39.062,57.617,-1.953,4
-51.758,31.738,37.109,-3.906,5.859,4
45.898,28.32,29.785,27.832,9.277,4
121.582,29.297,28.32,66.406,4.395,4
-58.594,31.738,36.133,-9.766,9.766,4
12.695,31.25,35.645,16.113,29.297,4
75.195,35.645,33.203,52.246,48.34,4
-22.949,29.297,29.785,-16.113,-20.996,4
114.258,33.203,32.715,66.406,55.664,4
132.324,37.109,35.156,65.918,44.922,4
24.414,36.621,34.668,18.066,13.672,4
88.379,24.414,34.18,39.062,71.777,4
92.285,27.344,34.18,58.105,24.902,4
-18.555,30.273,33.691,2.441,65.918,4
-1.465,28.809,34.18,13.184,18.066,4
27.832,35.645,34.18,22.949,27.832,4
-13.672,27.344,43.457,13.672,19.531,4
76.66,30.762,41.016,63.965,28.32,4
110.352,34.18,33.203,54.688,50.781,4
123.047,33.203,35.645,62.5,84.473,4
-59.082,31.738,40.039,-10.254,20.508,4
-46.875,34.668,40.527,2.441,-13.672,4
-29.297,37.109,36.133,-3.418,54.688,4
-38.086,37.109,38.086,-3.418,-15.625,4
-62.012,26.855,38.574,-11.23,-3.906,4
114.258,27.832,40.039,62.5,-29.785,4
119.629,20.508,34.668,57.617,27.832,4
-46.875,28.32,37.598,0.977,12.695,4
-36.621,28.32,40.527,-16.113,18.066,4
-62.988,29.297,43.945,-3.418,3.906,4
-5.859,32.227,40.527,20.996,20.996,4
33.203,29.785,41.016,18.555,67.383,4
36.621,34.18,37.109,20.996,66.406,4
52.734,23.438,39.551,34.668,18.066,4
136.23,26.367,35.645,69.824,23.926,4
59.57,28.809,38.086,40.527,34.668,4
-17.578,29.785,36.621,9.766,32.715,4
-13.672,34.668,35.645,6.836,33.691,4
113.77,39.062,37.109,64.453,37.109,4
0.977,40.039,40.527,20.508,46.875,4
12.207,40.527,36.621,9.766,68.848,4
-28.32,34.668,31.738,7.324,97.168,4
79.102,36.621,34.18,45.41,41.504,4
137.207,30.762,36.621,75.195,26.855,4
125,33.691,32.715,68.359,30.273,4
25.879,33.203,32.227,24.902,85.938,4
-48.34,25.879,38.086,10.254,-39.551,4
-30.273,33.203,39.062,2.441,7.324,4
-15.137,30.273,41.016,12.207,16.602,4
44.922,34.18,38.086,24.902,22.949,4
-52.734,29.297,39.062,-6.348,8.301,4
99.609,32.715,36.621,54.199,86.426,4
-28.809,32.715,36.621,6.836,91.309,4
-41.016,31.738,38.086,-6.348,60.059,4
106.934,32.715,41.992,61.035,-6.348,4
97.168,41.504,38.574,43.457,27.832,4
109.863,35.156,39.062,60.059,22.949,4
52.246,33.691,41.992,31.25,22.949,4
-62.988,30.273,45.41,-9.766,4.395,4
-54.688,37.109,41.504,-8.301,46.875,4
113.281,34.18,45.898,61.523,17.09,4
-56.152,33.691,41.016,-14.16,-2.441,4
64.453,32.715,42.48,37.598,3.418,4
127.441,28.809,45.41,60.547,9.277,4
-45.898,27.832,37.109,-8.789,-4.395,4
19.531,27.832,35.156,16.113,45.41,4
66.895,31.738,34.18,44.434,63.965,4
-44.434,30.273,34.18,-3.906,80.078,4
59.082,26.855,36.621,41.504,16.602,4
70.801,32.227,35.156,34.668,24.414,4
53.223,29.297,34.668,43.457,62.012,4
5.371,27.832,35.156,14.16,21.973,4
60.547,21.973,30.273,36.133,51.27,4
44.434,26.367,25.391,46.387,53.223,4
139.648,26.855,27.344,64.453,56.641,4
87.891,30.762,27.344,45.898,69.336,4
120.605,23.438,26.855,53.711,-60.547,4
-53.711,27.344,26.367,-11.23,78.613,4
115.234,31.738,28.32,51.27,79.102,4
-44.434,27.832,31.738,-11.719,44.434,4
81.543,26.367,32.715,39.551,37.109,4
93.75,30.762,32.715,50.781,29.297,4
70.801,33.691,32.227,34.18,11.719,4
-49.805,28.809,31.738,-12.207,41.016,4
110.352,35.156,28.809,55.176,46.875,4
76.66,36.133,26.855,43.945,0.977,4
19.531,27.344,32.227,3.906,-14.648,4
93.75,30.273,32.715,52.246,39.062,4
-51.27,25.391,31.738,5.859,87.891,4
128.906,27.344,26.855,62.5,60.059,4
18.066,31.25,31.738,24.902,-0.977,4
-13.672,24.902,32.715,10.254,8.789,4
136.23,30.762,29.785,70.801,67.383,4
37.598,32.227,30.273,37.598,107.422,4
126.465,30.273,20.02,51.758,41.016,4
-17.09,32.715,31.25,3.906,24.902,4
83.008,26.367,30.762,60.059,33.691,4
-43.457,33.203,40.039,-4.395,54.199,4
66.406,31.738,37.109,33.203,77.637,4
120.117,30.762,33.691,58.594,43.457,4
-1.953,34.668,36.621,17.578,68.848,4
39.062,35.645,29.785,17.09,30.762,4
-55.664,26.367,35.645,-10.254,31.738,4
109.863,32.227,34.18,58.105,44.434,4
-47.852,35.645,32.715,-5.859,46.875,4
123.535,29.785,34.18,63.477,43.945,4
-54.199,29.785,35.156,-3.906,43.945,4
20.508,33.203,29.297,27.344,8.301,4
42.969,29.785,30.762,38.574,-59.57,4
104.98,26.367,30.762,63.965,39.062,4
57.129,30.762,29.297,33.691,-5.371,4
33.691,28.809,29.785,25.391,-7.324,4
44.922,19.531,31.25,32.715,-27.344,4
-23.438,35.156,26.855,15.625,30.273,4
22.949,26.855,30.762,16.113,-37.598,4
38.574,39.062,31.25,18.555,43.457,4
78.613,28.32,36.133,49.316,33.691,4
82.031,24.902,33.203,36.621,17.09,4
22.461,32.227,31.738,27.832,20.508,4
95.703,36.133,34.18,46.875,-9.277,4
45.898,39.551,31.738,24.902,23.926,4
6.836,31.738,31.25,17.578,66.406,4
113.77,27.832,37.109,58.105,-34.18,4
-41.504,41.016,34.668,-2.441,81.055,4
45.41,33.203,28.809,32.227,35.156,4
-44.434,35.645,32.227,-3.906,9.277,4
-59.57,34.668,37.598,-11.719,28.32,4
-43.945,29.297,37.598,-8.789,6.348,4
32.227,30.762,33.691,23.926,33.203,4
16.113,29.785,39.551,7.324,63.965,4
-2.441,32.715,36.621,17.09,-7.812,4
-55.664,26.367,18.066,-16.602,19.043,5
-60.059,30.273,19.043,-17.09,-0.488,5
-12.207,29.297,16.602,-13.184,62.012,5
95.215,26.367,19.043,51.758,30.273,5
-70.801,31.25,14.16,-2.93,-32.715,5
118.164,29.785,14.648,69.824,47.852,5
65.43,27.344,14.16,27.832,51.758,5
-37.109,28.809,14.16,-7.324,-42.969,5
-35.156,27.832,20.02,15.137,-46.875,5
97.656,31.25,17.578,54.688,61.523,5
-53.711,22.949,15.625,-7.324,41.992,5
-61.523,23.926,18.066,-4.883,35.156,5
42.969,27.344,15.137,36.133,-20.996,5
-73.73,27.344,13.184,-6.836,-50.781,5
-50.781,25.879,14.648,-18.066,111.816,5
131.348,23.926,16.602,41.504,20.02,5
106.445,31.738,20.02,52.246,21.484,5
-34.18,23.438,17.09,-4.395,75.684,5
-55.176,31.738,14.16,-12.207,-0.488,5
13.184,28.32,14.16,16.602,-15.625,5
114.746,31.738,14.16,57.129,27.832,5
50.293,33.691,16.602,32.227,47.363,5
138.184,30.762,14.16,42.48,101.562,5
71.289,29.297,17.578,30.273,12.695,5
18.555,34.668,21.484,13.184,95.703,5
